지형지물부호,관리번호,관리기관,행정구역,법정구역,법정동리,도로구간번호,공사번호,설치일자,정류장종류,정류장명,정류장유형,정류장고유번호,취득구분,취득금액,관리부서,내용연수,쉘터설치유무,설치유무(BIT),온열의자설치유무,비고,경도,위도
정류장,547,광주시,초월읍,초월읍,초월읍 지월리,240261, ,2000-01-01,일반버스,대양산업,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2991257,37.41428691
정류장,546,광주시,초월읍,초월읍,초월읍 지월리,240261, ,2000-01-01,일반버스,대양산업,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2994057,37.4144467
정류장,545,광주시,초월읍,초월읍,초월읍 신월리,123272, ,2000-01-01,일반버스,유연산업앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3096081,37.40229217
정류장,544,광주시,초월읍,초월읍,초월읍 신월리,240334, ,2000-01-01,일반버스,유연산업앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.309766,37.40235825
정류장,543,광주시,초월읍,초월읍,초월읍 쌍동리,122998, ,2000-01-01,일반버스,동광아파트입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2942592,37.37762154
정류장,541,광주시,초월읍,초월읍,초월읍 지월리,240131, ,2000-01-01,일반버스,세광아파트후문,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2861171,37.42621557
정류장,540,광주시,초월읍,초월읍,초월읍 대쌍령리,122861, ,2000-01-01,일반버스,초월읍사무소,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.290147,37.38551428
정류장,539,광주시,곤지암읍,곤지암읍,곤지암읍 부항리,200059, ,2000-01-01,일반버스,부향리입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3961767,37.35657514
정류장,538,광주시,곤지암읍,곤지암읍,곤지암읍 봉현리,263838, ,2000-01-01,일반버스,공단입구앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3954891,37.35101813
정류장,535,광주시,곤지암읍,곤지암읍,곤지암읍 오향리,122736, ,2000-01-01,일반버스,부항선안당,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3783666,37.35634825
정류장,534,광주시,곤지암읍,곤지암읍,곤지암읍 만선리,200238, ,2000-01-01,일반버스,만선농협,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.4040516,37.36659057
정류장,531,광주시,송정동,송정동,송정동,5, ,2015-01-01,일반버스,"광주, 하남교육청",지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2581544,37.42289897
정류장,528,광주시,남종면,남종면,남종면 귀여리,320264, ,2000-01-01,일반버스,귀여3리,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3240158,37.52768897
정류장,527,광주시,남종면,남종면,남종면 분원리,320011, ,2000-01-01,일반버스,팔당수질개선본부,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3020604,37.49815941
정류장,526,광주시,남종면,남종면,남종면 분원리,320306, ,2000-01-01,일반버스,분원초교,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3012428,37.49599124
정류장,525,광주시,퇴촌면,퇴촌면,퇴촌면 우산리,360837, ,2000-01-01,일반버스,우산리.야영수련장,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3707679,37.4269047
정류장,522,광주시,송정동,송정동,송정동,140643, ,2000-01-01,일반버스,나이키전원주택입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2786398,37.41953422
정류장,521,광주시,송정동,송정동,송정동,106, ,2000-01-01,일반버스,송정소방서,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2642327,37.41497568
정류장,520,광주시,송정동,송정동,송정동,106, ,2000-01-01,일반버스,송정소방서,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2642436,37.41490223
정류장,519,광주시,곤지암읍,곤지암읍,곤지암읍 곤지암리,262515, ,2000-01-01,일반버스,육모정,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3546175,37.34960203
정류장,518,광주시,초월읍,초월읍,초월읍 지월리,240041, ,2000-01-01,일반버스,장뇌삼농장입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2917327,37.43119077
정류장,517,광주시,초월읍,초월읍,초월읍 지월리,240066, ,2000-01-01,일반버스,장뇌삼농장입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2917911,37.43131697
정류장,516,광주시,곤지암읍,곤지암읍,곤지암읍 만선리,200135, ,2000-01-01,일반버스,유사리입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.4070643,37.36993692
정류장,513,광주시,곤지암읍,곤지암읍,곤지암읍 만선리,200522, ,2000-01-01,일반버스,유사리입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.4069391,37.36989263
정류장,512,광주시,퇴촌면,퇴촌면,퇴촌면 관음리,360499, ,2000-01-01,일반버스,관음사거리,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3246406,37.46508953
정류장,511,광주시,퇴촌면,퇴촌면,퇴촌면 관음리,360499, ,2000-01-01,일반버스,관음사거리,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3245135,37.46515138
정류장,510,광주시,퇴촌면,퇴촌면,퇴촌면 도수리,360782, ,2000-01-01,일반버스,탑선리,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3474125,37.47558728
정류장,509,광주시,퇴촌면,퇴촌면,퇴촌면 도수리,360781, ,2017-01-01,일반버스,시매장,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.3506436,37.4779756
정류장,508,광주시,퇴촌면,퇴촌면,퇴촌면 영동리,360894, ,2000-01-01,일반버스,영동리구룡동,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.3727663,37.47754741
정류장,507,광주시,남종면,남종면,남종면 이석리,320351, ,2000-01-01,일반버스,이석리호수집앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2822284,37.49786607
정류장,506,광주시,남한산성면,남한산성면,남한산성면 오전리,340186, ,2000-01-01,일반버스,왜수골,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2246896,37.45779826
정류장,505,광주시,남한산성면,남한산성면,남한산성면 오전리,340186, ,2000-01-01,일반버스,왜수골,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2246094,37.45772048
정류장,504,광주시,남한산성면,남한산성면,남한산성면 오전리,340186, ,2000-01-01,일반버스,배나무집앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2207614,37.45886768
정류장,503,광주시,남한산성면,남한산성면,남한산성면 오전리,340186, ,2000-01-01,일반버스,배나무집앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2207078,37.45891956
정류장,502,광주시,남한산성면,남한산성면,남한산성면 검복리,340182, ,2000-01-01,일반버스,큰골,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2003462,37.47119345
정류장,501,광주시,남한산성면,남한산성면,남한산성면 검복리,340182, ,2000-01-01,일반버스,큰골,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2002304,37.47107964
정류장,500,광주시,남한산성면,남한산성면,남한산성면 산성리,340242, ,2000-01-01,일반버스,망월사.장경사,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.1936292,37.4742094
정류장,499,광주시,남한산성면,남한산성면,남한산성면 검복리,340177, ,2000-01-01,일반버스,망월사.장경사,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.1936219,37.47413057
정류장,498,광주시,남한산성면,남한산성면,남한산성면 산성리,340173, ,2000-01-01,일반버스,남한산성마을회관,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.1875482,37.47755852
정류장,497,광주시,남한산성면,남한산성면,남한산성면 산성리,340173, ,2000-01-01,일반버스,남한산성마을회관,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.18739,37.4775463
정류장,496,광주시,남한산성면,남한산성면,남한산성면 검복리,340186, ,2000-01-01,일반버스,검복리마운틴앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2115988,37.4616395
정류장,495,광주시,남한산성면,남한산성면,남한산성면 검복리,340186, ,2000-01-01,일반버스,검복리마운틴앞,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2115202,37.46160476
정류장,494,광주시,오포읍,오포읍,오포읍 매산리,120489, ,2000-01-01,일반버스,매산1리,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2536392,37.35388615
정류장,493,광주시,오포읍,오포읍,오포읍 매산리,120489, ,2000-01-01,일반버스,매산1리,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.253865,37.35390369
정류장,492,광주시,오포읍,오포읍,오포읍 매산리,120307, ,2000-01-01,일반버스,푸른마을(다리앞),지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2582713,37.35186039
정류장,491,광주시,오포읍,오포읍,오포읍 매산리,120307, ,2000-01-01,일반버스,푸른마을(다리앞),지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2583978,37.35183996
정류장,490,광주시,오포읍,오포읍,오포읍 매산리,120307, ,2000-01-01,일반버스,공원묘지입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2635186,37.34835945
정류장,489,광주시,오포읍,오포읍,오포읍 매산리,120307, ,2000-01-01,일반버스,공원묘지입구,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2635188,37.34841352
정류장,488,광주시,오포읍,오포읍,오포읍 매산리,120307, ,2000-01-01,일반버스,춘향가든,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2622446,37.3487407
정류장,487,광주시,오포읍,오포읍,오포읍 매산리,120307, ,2000-01-01,일반버스,춘향가든,지붕무/표지판무, ,미분류,0,대중교통과,10,,,,현장에는 정류장이 없으나 BIS시스템 상에 존재하는 정류장,127.2622335,37.34880379
정류장,484,광주시,송정동,송정동,송정동,553, ,2000-01-01,공용,21세기자동차,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2617141,37.43263145
정류장,483,광주시,남종면,남종면,남종면 삼성리,320351, ,2000-01-01,공용,삼성리입구,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2757311,37.47321422
정류장,482,광주시,퇴촌면,퇴촌면,퇴촌면 광동리,360004, ,2000-01-01,공용,퇴촌사거리,지붕유/표지판유, ,매입,0,대중교통과,10,,,, ,127.3063883,37.4704403
정류장,481,광주시,퇴촌면,퇴촌면,퇴촌면 광동리,360004, ,2000-01-01,공용,퇴촌농협,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3106821,37.47036287
정류장,480,광주시,퇴촌면,퇴촌면,퇴촌면 광동리,360004, ,2000-01-01,공용,도수교,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.3131714,37.47090371
정류장,478,광주시,남한산성면,남한산성면,남한산성면 산성리,340175, ,2000-01-01,공용,무명,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.1823585,37.47484147
정류장,476,광주시,남한산성면,남한산성면,남한산성면 엄미리,363064, ,2000-01-01,공용,엄미리,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2495982,37.47150567
